Standard_E64-32s_v3,Standard_E64-32s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E64-32s_v4,Standard_E64-32s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E64as_v4,Standard_E64as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E64ds_v4,Standard_E64ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E64d_v4,Standard_E64d_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edv5
Standard_E64s_v3,Standard_E64s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E64s_v4,Standard_E64s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E64_v3,Standard_E64_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E64_v4,Standard_E64_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E8-2as_v4,Standard_E8-2as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E8-2ds_v4,Standard_E8-2ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E8-2s_v3,Standard_E8-2s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E8-2s_v4,Standard_E8-2s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E8-4as_v4,Standard_E8-4as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E8-4ds_v4,Standard_E8-4ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E8-4s_v3,Standard_E8-4s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E8-4s_v4,Standard_E8-4s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E8as_v4,Standard_E8as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E8ds_v4,Standard_E8ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E8d_v4,Standard_E8d_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edv5
Standard_E8s_v3,Standard_E8s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E8s_v4,Standard_E8s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E8_v3,Standard_E8_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E8_v4,Standard_E8_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E96-24as_v4,Standard_E96-24as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E96-48as_v4,Standard_E96-48as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E96as_v4,Standard_E96as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_F16s,Standard_F16s_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Fsv2
Standard_F2s,Standard_F2s_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Fsv2
Standard_F4s,Standard_F4s_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Fsv2
Standard_F8s,Standard_F8s_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Fsv2
Standard_M128MS,Standard_M128ms_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Msv2
Standard_M128S,Standard_M128s_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Msv2
Standard_M32ms,Standard_M32ms_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Msv2
Standard_M64MS,Standard_M64ms_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Msv2
Standard_M64S,Standard_M64s_v2,Microsoft.Compute/virtualMachines,asia-pacific-east,Msv2
Basic_A0,Standard_A1_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Basic_A1,Standard_A1_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Basic_A2,Standard_A2_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Basic_A3,Standard_A4_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Basic_A4,Standard_A8_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A0,Standard_A1_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A1,Standard_A1_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A2,Standard_A2_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A3,Standard_A4_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A4,Standard_A8_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A5,Standard_A2_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A6,Standard_A4_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_A7,Standard_A8_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Av2
Standard_D1,Standard_D1_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv2
Standard_D11,Standard_D11_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv2
Standard_D12,Standard_D12_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv2
Standard_D13,Standard_D13_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv2
Standard_D14,Standard_D14_v2,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv2
Standard_D16as_v4,Standard_D16as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_D16ds_v4,Standard_D16ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddsv5
Standard_D16d_v4,Standard_D16d_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddv5
Standard_D16s_v3,Standard_D16s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D16s_v4,Standard_D16s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D16_v3,Standard_D16_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D16_v4,Standard_D16_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D2,Standard_D2_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D2as_v4,Standard_D2as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_D2ds_v4,Standard_D2ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddsv5
